PlanetID,HDName,Spec,d_pc,L_sol,M_sol,Rp_Rearth,sma_AU,P_yr,ecc,inc_rad,aop_rad,pan_rad,epp_yr,Mp_Mearth,albedo,HZ
HD 20794_39,HD 20794,G6V,6.041,0.654,0.970,0.836,4.275,8.976,0.025,0.992,3.920,4.901,2027.549,0.926,0.392,False
HD 20794_40,HD 20794,G6V,6.041,0.654,0.970,2.784,2.227,3.374,0.048,0.915,5.488,2.033,2034.534,19.653,0.315,False
HD 20794_41,HD 20794,G6V,6.041,0.654,0.970,2.304,3.962,8.009,0.114,0.855,1.827,0.594,2030.266,4.205,0.278,False
HD 20794_42,HD 20794,G6V,6.041,0.654,0.970,1.934,0.301,0.168,0.083,0.575,1.747,4.254,2034.903,2.526,0.390,False
HD 20794_43,HD 20794,G6V,6.041,0.654,0.970,3.057,1.129,1.219,0.057,0.851,2.110,2.067,2034.204,5.883,0.429,True
HD 20794_44,HD 20794,G6V,6.041,0.654,0.970,1.608,0.381,0.238,0.125,1.456,1.452,2.046,2034.776,3.390,0.356,False
HD 20794_45,HD 20794,G6V,6.041,0.654,0.970,1.177,1.203,1.339,0.053,0.341,3.129,2.857,2034.341,4.762,0.417,True
HD 22484_0,HD 22484,F9IV-V,13.920,3.068,1.140,2.692,0.930,0.840,0.031,1.045,4.304,1.441,2034.224,3.823,0.332,False
HD 22484_1,HD 22484,F9IV-V,13.920,3.068,1.140,0.754,2.315,3.299,0.104,1.475,4.189,3.516,2032.773,0.506,0.293,True
HD 22484_2,HD 22484,F9IV-V,13.920,3.068,1.140,2.750,1.683,2.045,0.107,0.729,3.804,2.517,2033.206,4.240,0.374,True
HD 22484_3,HD 22484,F9IV-V,13.920,3.068,1.140,0.603,3.848,7.069,0.128,1.333,0.992,5.635,2031.416,0.294,0.279,False
HD 22484_4,HD 22484,F9IV-V,13.920,3.068,1.140,3.275,2.831,4.460,0.082,1.516,1.796,5.830,2034.446,9.129,0.355,True
HD 22484_5,HD 22484,F9IV-V,13.920,3.068,1.140,2.339,0.189,0.077,0.048,0.638,2.374,4.480,2034.945,10.775,0.476,False
HD 22484_6,HD 22484,F9IV-V,13.920,3.068,1.140,0.599,0.806,0.677,0.146,0.525,5.180,1.355,2034.593,0.139,0.431,False
HD 22484_7,HD 22484,F9IV-V,13.920,3.068,1.140,0.570,2.522,3.750,0.073,1.328,4.287,2.978,2033.180,0.137,0.272,True
HD 22484_8,HD 22484,F9IV-V,13.920,3.068,1.140,2.193,0.317,0.167,0.065,0.813,4.052,1.919,2034.954,3.225,0.303,False
HD 22484_9,HD 22484,F9IV-V,13.920,3.068,1.140,0.563,1.378,1.514,0.041,1.566,4.223,5.016,2033.812,0.081,0.315,True
HD 22484_10,HD 22484,F9IV-V,13.920,3.068,1.140,0.770,0.689,0.536,0.079,0.765,3.162,0.183,2034.560,0.750,0.364,False
HD 22484_11,HD 22484,F9IV-V,13.920,3.068,1.140,2.183,0.168,0.065,0.146,1.087,0.249,4.163,2034.976,11.803,0.475,False
HD 22484_12,HD 22484,F9IV-V,13.920,3.068,1.140,2.754,4.821,9.913,0.071,0.656,1.264,2.031,2025.803,16.309,0.153,False
HD 22484_13,HD 22484,F9IV-V,13.920,3.068,1.140,2.032,4.190,8.034,0.135,1.167,0.882,3.022,2032.030,6.312,0.349,False
HD 22484_14,HD 22484,F9IV-V,13.920,3.068,1.140,2.647,2.760,4.294,0.115,1.212,0.402,2.029,2034.538,11.418,0.178,True
HD 22484_15,HD 22484,F9IV-V,13.920,3.068,1.140,1.334,0.395,0.233,0.158,0.572,2.007,2.292,2034.961,1.431,0.437,False
HD 22484_16,HD 22484,F9IV-V,13.920,3.068,1.140,2.084,4.736,9.652,0.112,1.532,4.949,4.237,2030.227,2.676,0.415,False
HD 22484_17,HD 22484,F9IV-V,13.920,3.068,1.140,0.890,2.026,2.702,0.055,1.383,0.723,3.742,2034.784,0.602,0.392,True
HD 22484_18,HD 22484,F9IV-V,13.920,3.068,1.140,2.109,4.524,9.012,0.117,1.146,0.700,1.534,2028.526,6.579,0.374,False
HD 22484_19,HD 22484,F9IV-V,13.920,3.068,1.140,1.694,0.142,0.050,0.041,0.932,0.781,0.274,2034.960,3.518,0.387,False
HD 22484_20,HD 22484,F9IV-V,13.920,3.068,1.140,1.373,0.340,0.185,0.022,1.566,1.695,5.379,2034.898,1.390,0.324,False
HD 22484_21,HD 22484,F9IV-V,13.920,3.068,1.140,3.339,2.302,3.271,0.076,0.958,1.271,3.093,2032.078,13.478,0.225,True
HD 22484_22,HD 22484,F9IV-V,13.920,3.068,1.140,1.122,3.996,7.481,0.098,1.183,0.088,3.888,2027.861,2.053,0.410,False
HD 22484_23,HD 22484,F9IV-V,13.920,3.068,1.140,1.499,0.344,0.189,0.137,0.889,1.737,3.069,2034.915,2.825,0.311,False
HD 22484_24,HD 22484,F9IV-V,13.920,3.068,1.140,1.211,0.687,0.533,0.020,0.435,6.260,3.889,2034.952,1.102,0.409,False
HD 22484_25,HD 22484,F9IV-V,13.920,3.068,1.140,0.767,1.792,2.247,0.063,1.114,2.114,3.939,2034.480,0.340,0.426,True
HD 22484_26,HD 22484,F9IV-V,13.920,3.068,1.140,0.869,4.845,9.990,0.087,0.983,1.327,0.095,2028.431,0.326,0.378,False
HD 22484_27,HD 22484,F9IV-V,13.920,3.068,1.140,3.237,3.133,5.194,0.049,1.090,3.115,3.351,2032.892,7.798,0.358,False
HD 23249_0,HD 23249,K0+IV,9.089,2.941,0.870,2.589,3.677,7.558,0.021,0.643,5.596,2.827,2029.108,8.472,0.387,False
HD 23249_1,HD 23249,K0+IV,9.089,2.941,0.870,1.230,2.737,4.856,0.144,1.481,0.400,3.077,2031.845,2.443,0.224,False
HD 23249_2,HD 23249,K0+IV,9.089,2.941,0.870,0.809,3.045,5.697,0.041,1.488,5.356,1.881,2034.488,0.543,0.382,False
HD 23249_3,HD 23249,K0+IV,9.089,2.941,0.870,1.245,0.488,0.366,0.051,1.207,5.149,0.538,2034.779,1.648,0.361,False
HD 23249_4,HD 23249,K0+IV,9.089,2.941,0.870,0.596,0.755,0.703,0.123,0.915,0.481,3.696,2034.472,0.165,0.364,False
HD 23249_5,HD 23249,K0+IV,9.089,2.941,0.870,1.883,2.431,4.063,0.046,1.561,0.900,2.166,2034.199,3.056,0.402,True
HD 23249_6,HD 23249,K0+IV,9.089,2.941,0.870,1.497,2.713,4.792,0.124,1.030,2.199,3.921,2032.916,3.622,0.363,False
HD 23249_7,HD 23249,K0+IV,9.089,2.941,0.870,1.445,2.798,5.019,0.036,0.221,0.720,3.492,2032.277,3.548,0.310,True
HD 23249_8,HD 23249,K0+IV,9.089,2.941,0.870,1.057,2.476,4.176,0.091,0.539,4.764,1.363,2033.275,0.825,0.360,True
HD 23249_9,HD 23249,K0+IV,9.089,2.941,0.870,0.814,0.423,0.295,0.074,1.336,3.167,2.901,2034.742,0.345,0.370,False
HD 23249_10,HD 23249,K0+IV,9.089,2.941,0.870,0.551,0.555,0.444,0.132,1.014,2.581,1.936,2034.925,0.161,0.373,False
HD 23249_11,HD 23249,K0+IV,9.089,2.941,0.870,3.010,3.933,8.362,0.077,1.399,4.555,1.506,2028.548,7.575,0.375,False
HD 23249_12,HD 23249,K0+IV,9.089,2.941,0.870,1.016,1.477,1.925,0.116,1.304,1.840,4.836,2033.502,1.296,0.419,True
HD 23249_13,HD 23249,K0+IV,9.089,2.941,0.870,1.179,2.566,4.407,0.039,0.395,5.476,0.075,2033.026,0.620,0.313,True
HD 23249_14,HD 23249,K0+IV,9.089,2.941,0.870,0.943,1.692,2.359,0.041,0.067,4.109,1.689,2033.727,0.828,0.376,True
HD 23249_15,HD 23249,K0+IV,9.089,2.941,0.870,3.305,3.790,7.910,0.077,1.326,2.177,3.337,2033.785,8.794,0.431,False
HD 23249_16,HD 23249,K0+IV,9.089,2.941,0.870,2.159,3.357,6.593,0.215,1.357,3.392,2.992,2033.713,3.031,0.280,False
HD 23249_17,HD 23249,K0+IV,9.089,2.941,0.870,0.579,0.489,0.366,0.054,1.177,1.630,5.907,2034.805,0.125,0.376,False
HD 23249_18,HD 23249,K0+IV,9.089,2.941,0.870,1.467,3.477,6.952,0.091,1.109,6.189,5.301,2033.438,2.825,0.338,False
HD 23249_19,HD 23249,K0+IV,9.089,2.941,0.870,1.154,0.583,0.477,0.022,1.481,2.737,4.722,2034.615,1.641,0.348,False
HD 23249_20,HD 23249,K0+IV,9.089,2.941,0.870,2.146,1.018,1.101,0.005,1.423,5.635,3.230,2034.322,2.443,0.322,False
HD 23249_21,HD 23249,K0+IV,9.089,2.941,0.870,3.379,3.227,6.215,0.146,1.132,6.145,2.695,2034.648,7.451,0.359,False
HD 23249_22,HD 23249,K0+IV,9.089,2.941,0.870,1.935,0.647,0.558,0.033,1.333,3.366,0.230,2034.800,4.383,0.459,False
HD 23249_23,HD 23249,K0+IV,9.089,2.941,0.870,2.506,0.559,0.449,0.133,0.564,4.587,5.163,2034.615,2.611,0.304,False
HD 23249_24,HD 23249,K0+IV,9.089,2.941,0.870,1.195,2.056,3.160,0.105,0.720,3.596,2.706,2034.123,3.760,0.309,True
HD 23249_25,HD 23249,K0+IV,9.089,2.941,0.870,0.939,4.428,9.990,0.062,1.005,0.575,2.017,2027.810,0.299,0.302,False
HD 23249_26,HD 23249,K0+IV,9.089,2.941,0.870,1.573,0.241,0.127,0.139,1.123,5.984,3.812,2034.988,2.836,0.453,False
HD 23249_27,HD 23249,K0+IV,9.089,2.941,0.870,1.956,2.240,3.595,0.117,0.590,2.869,4.738,2031.655,2.053,0.344,True
HD 23249_28,HD 23249,K0+IV,9.089,2.941,0.870,0.725,1.358,1.697,0.018,1.404,5.618,3.286,2034.238,0.250,0.366,True
HD 23249_29,HD 23249,K0+IV,9.089,2.941,0.870,1.196,0.911,0.933,0.059,0.479,4.119,0.940,2034.541,4.456,0.347,False
HD 23249_30,HD 23249,K0+IV,9.089,2.941,0.870,0.597,2.537,4.332,0.054,1.522,0.661,5.791,2032.531,0.118,0.320,True
HD 23249_31,HD 23249,K0+IV,9.089,2.941,0.870,0.711,1.482,1.933,0.039,0.394,2.620,0.709,2034.297,0.892,0.355,True
HD 23249_32,HD 23249,K0+IV,9.089,2.941,0.870,2.601,2.851,5.160,0.020,1.432,1.231,6.092,2031.257,5.131,0.490,True
HD 23249_33,HD 23249,K0+IV,9.089,2.941,0.870,0.629,2.499,4.236,0.103,0.623,1.067,2.780,2034.938,0.258,0.437,True
HD 23249_34,HD 23249,K0+IV,9.089,2.941,0.870,2.230,4.298,9.553,0.119,1.553,4.493,5.948,2033.450,7.237,0.324,False
HD 23249_35,HD 23249,K0+IV,9.089,2.941,0.870,0.938,2.940,5.404,0.039,0.618,0.189,5.747,2033.980,0.954,0.399,False
HD 23249_36,HD 23249,K0+IV,9.089,2.941,0.870,1.639,0.156,0.066,0.062,0.947,6.070,2.553,2034.958,3.838,0.325,False
HD 26965 A_0,HD 26965 A,K0.5V,5.010,0.410,0.860,0.553,0.352,0.225,0.073,0.579,1.384,1.028,2034.813,0.105,0.278,False
HD 26965 A_1,HD 26965 A,K0.5V,5.010,0.410,0.860,0.794,1.214,1.442,0.149,1.055,0.572,0.915,2034.580,0.416,0.418,False
HD 26965 A_2,HD 26965 A,K0.5V,5.010,0.410,0.860,0.651,1.006,1.088,0.061,1.433,3.707,2.407,2033.957,0.165,0.425,True
HD 26965 A_3,HD 26965 A,K0.5V,5.010,0.410,0.860,3.092,2.842,5.167,0.044,1.312,3.840,1.171,2033.319,21.263,0.245,False
HD 26965 A_4,HD 26965 A,K0.5V,5.010,0.410,0.860,2.261,0.611,0.515,0.130,1.084,3.900,0.496,2034.531,4.606,0.419,True
HD 26965 A_5,HD 26965 A,K0.5V,5.010,0.410,0.860,0.563,3.904,8.317,0.070,1.532,0.234,1.965,2027.690,0.101,0.344,False
HD 26965 A_6,HD 26965 A,K0.5V,5.010,0.410,0.860,1.220,0.538,0.425,0.123,0.888,0.172,5.502,2034.633,1.994,0.359,False
HD 26965 A_7,HD 26965 A,K0.5V,5.010,0.410,0.860,0.776,0.664,0.584,0.090,1.545,5.626,0.355,2034.977,0.375,0.404,True
HD 26965 A_8,HD 26965 A,K0.5V,5.010,0.410,0.860,0.522,3.978,8.555,0.051,0.675,4.370,3.557,2027.729,0.162,0.387,False
HD 26965 A_9,HD 26965 A,K0.5V,5.010,0.410,0.860,0.856,3.137,5.991,0.180,0.747,0.712,3.537,2030.679,0.670,0.347,False
HD 26965 A_10,HD 26965 A,K0.5V,5.010,0.410,0.860,0.611,0.625,0.533,0.038,0.525,0.469,3.335,2034.822,0.190,0.286,True
HD 26965 A_11,HD 26965 A,K0.5V,5.010,0.410,0.860,0.718,0.857,0.856,0.108,1.412,1.017,3.176,2034.581,0.428,0.373,True
HD 26965 A_12,HD 26965 A,K0.5V,5.010,0.410,0.860,0.863,3.150,6.027,0.103,0.924,5.070,0.108,2031.143,0.313,0.421,False
HD 26965 A_13,HD 26965 A,K0.5V,5.010,0.410,0.860,1.002,0.179,0.082,0.127,0.674,4.543,0.298,2034.923,0.775,0.307,False
HD 26965 A_14,HD 26965 A,K0.5V,5.010,0.410,0.860,1.120,0.567,0.460,0.050,1.029,4.013,3.212,2034.641,1.367,0.399,True
HD 26965 A_15,HD 26965 A,K0.5V,5.010,0.410,0.860,1.235,1.373,1.734,0.044,1.440,4.026,6.084,2034.257,1.328,0.384,False
HD 26965 A_16,HD 26965 A,K0.5V,5.010,0.410,0.860,0.933,3.054,5.756,0.107,1.472,5.396,2.563,2031.285,0.998,0.405,False
HD 26965 A_17,HD 26965 A,K0.5V,5.010,0.410,0.860,1.185,1.521,2.022,0.037,0.920,2.095,2.968,2034.624,4.119,0.411,False
HD 26965 A_18,HD 26965 A,K0.5V,5.010,0.410,0.860,1.019,1.199,1.415,0.077,1.050,2.025,6.170,2034.400,0.942,0.332,False
HD 26965 A_19,HD 26965 A,K0.5V,5.010,0.410,0.860,3.132,4.085,8.902,0.031,0.378,2.673,4.895,2027.956,10.083,0.437,False
HD 26965 A_20,HD 26965 A,K0.5V,5.010,0.410,0.860,0.553,0.219,0.111,0.099,0.585,6.218,4.839,2034.933,0.333,0.286,False
HD 26965 A_21,HD 26965 A,K0.5V,5.010,0.410,0.860,1.404,2.721,4.841,0.057,0.762,3.487,3.171,2031.208,1.798,0.340,False
HD 26965 A_22,HD 26965 A,K0.5V,5.010,0.410,0.860,0.683,0.235,0.122,0.145,0.188,3.436,5.642,2034.938,0.266,0.411,False
HD 26965 A_23,HD 26965 A,K0.5V,5.010,0.410,0.860,0.942,2.421,4.063,0.088,0.803,5.087,3.652,2033.455,0.731,0.340,False
HD 26965 A_24,HD 26965 A,K0.5V,5.010,0.410,0.860,1.300,1.423,1.831,0.081,1.478,1.119,4.126,2033.641,3.935,0.332,False
HD 26965 A_25,HD 26965 A,K0.5V,5.010,0.410,0.860,1.999,0.494,0.375,0.044,1.493,2.547,4.948,2034.965,6.234,0.276,False
HD 26965 A_26,HD 26965 A,K0.5V,5.010,0.410,0.860,3.229,1.424,1.833,0.096,0.617,4.030,2.555,2033.206,17.572,0.197,False
HD 26965 A_27,HD 26965 A,K0.5V,5.010,0.410,0.860,1.174,3.424,6.831,0.072,1.202,6.208,5.990,2028.522,2.494,0.455,False
HD 26965 A_28,HD 26965 A,K0.5V,5.010,0.410,0.860,0.763,1.130,1.295,0.056,0.392,0.971,6.208,2033.860,0.327,0.408,False
HD 26965 A_29,HD 26965 A,K0.5V,5.010,0.410,0.860,2.138,0.096,0.032,0.094,1.452,2.840,3.689,2034.972,6.208,0.405,False
HD 26965 A_30,HD 26965 A,K0.5V,5.010,0.410,0.860,0.717,0.144,0.059,0.170,1.371,5.690,1.395,2034.970,0.396,0.415,False
HD 26965 A_31,HD 26965 A,K0.5V,5.010,0.410,0.860,1.207,1.854,2.723,0.053,0.687,4.559,4.869,2033.644,1.648,0.396,False
HD 26965 A_32,HD 26965 A,K0.5V,5.010,0.410,0.860,2.408,2.099,3.280,0.115,0.560,3.856,2.024,2032.310,9.554,0.355,False
HD 26965 A_33,HD 26965 A,K0.5V,5.010,0.410,0.860,0.993,0.878,0.888,0.055,0.521,1.615,3.626,2034.749,3.133,0.359,True
HD 26965 A_34,HD 26965 A,K0.5V,5.010,0.410,0.860,1.326,0.445,0.320,0.078,1.471,1.176,0.545,2034.728,2.296,0.346,False
HD 26965 A_35,HD 26965 A,K0.5V,5.010,0.410,0.860,0.603,2.319,3.809,0.039,1.179,2.351,5.073,2034.235,0.284,0.499,False
HD 26965 A_36,HD 26965 A,K0.5V,5.010,0.410,0.860,0.542,0.591,0.490,0.078,0.868,1.603,6.026,2034.569,0.122,0.395,True
HD 26965 A_37,HD 26965 A,K0.5V,5.010,0.410,0.860,3.293,0.164,0.072,0.084,0.406,5.080,0.592,2034.961,20.741,0.265,False
HD 26965 A_38,HD 26965 A,K0.5V,5.010,0.410,0.860,0.666,0.905,0.928,0.066,1.329,4.528,4.597,2034.218,0.254,0.344,True
HD 26965 A_39,HD 26965 A,K0.5V,5.010,0.410,0.860,0.877,1.406,1.797,0.075,0.927,5.248,5.409,2034.114,0.307,0.390,False
HD 26965 A_40,HD 26965 A,K0.5V,5.010,0.410,0.860,1.199,4.115,9.000,0.097,1.427,1.075,0.688,2029.524,1.362,0.316,False
HD 26965 A_41,HD 26965 A,K0.5V,5.010,0.410,0.860,0.941,1.651,2.288,0.063,0.727,1.948,1.551,2032.880,0.839,0.442,False
HD 26965 A_42,HD 26965 A,K0.5V,5.010,0.410,0.860,0.581,0.374,0.246,0.051,1.443,4.829,2.462,2034.897,0.133,0.334,False
HD 30495_0,HD 30495,G1.5V(n),13.240,0.966,1.040,2.385,2.053,2.885,0.041,0.484,4.964,3.122,2033.618,8.722,0.392,False
HD 30495_1,HD 30495,G1.5V(n),13.240,0.966,1.040,2.017,3.606,6.715,0.115,1.468,3.100,5.122,2034.712,4.420,0.420,False
HD 30495_2,HD 30495,G1.5V(n),13.240,0.966,1.040,1.403,1.640,2.060,0.031,0.520,1.077,5.401,2034.594,2.848,0.386,True
HD 30495_3,HD 30495,G1.5V(n),13.240,0.966,1.040,3.377,0.934,0.885,0.002,0.905,5.331,3.070,2034.522,6.634,0.372,True
HD 30495_4,HD 30495,G1.5V(n),13.240,0.966,1.040,0.753,2.803,4.601,0.063,1.539,0.962,4.601,2034.139,0.452,0.368,False
HD 30495_5,HD 30495,G1.5V(n),13.240,0.966,1.040,1.568,0.513,0.361,0.059,1.462,1.739,1.552,2034.836,2.944,0.364,False
HD 30495_6,HD 30495,G1.5V(n),13.240,0.966,1.040,0.854,2.758,4.492,0.088,1.525,0.781,1.449,2033.727,0.414,0.338,False
HD 30495_7,HD 30495,G1.5V(n),13.240,0.966,1.040,1.098,0.565,0.417,0.020,0.322,2.884,3.684,2034.991,1.062,0.345,False
HD 30495_8,HD 30495,G1.5V(n),13.240,0.966,1.040,0.882,1.238,1.350,0.023,1.130,3.953,2.650,2034.358,0.781,0.441,True
HD 30495_9,HD 30495,G1.5V(n),13.240,0.966,1.040,0.875,2.621,4.162,0.092,0.773,5.197,1.012,2032.310,0.514,0.362,False
HD 30495_10,HD 30495,G1.5V(n),13.240,0.966,1.040,0.945,1.948,2.666,0.045,1.569,2.899,4.784,2034.098,0.620,0.328,False
HD 30495_11,HD 30495,G1.5V(n),13.240,0.966,1.040,0.543,0.190,0.081,0.133,0.655,6.099,3.344,2034.937,0.193,0.341,False
HD 30495_12,HD 30495,G1.5V(n),13.240,0.966,1.040,0.528,1.102,1.134,0.073,1.068,3.744,3.270,2034.834,0.119,0.422,True
HD 30495_13,HD 30495,G1.5V(n),13.240,0.966,1.040,1.859,3.127,5.423,0.031,0.393,3.798,1.189,2034.505,10.337,0.193,False
HD 30495_14,HD 30495,G1.5V(n),13.240,0.966,1.040,0.839,4.672,9.901,0.086,1.023,1.101,1.515,2025.744,0.575,0.401,False
HD 30495_15,HD 30495,G1.5V(n),13.240,0.966,1.040,0.513,1.182,1.260,0.062,0.662,1.195,4.352,2033.839,0.084,0.395,True
HD 30495_16,HD 30495,G1.5V(n),13.240,0.966,1.040,0.566,0.190,0.081,0.139,0.890,3.623,5.353,2034.967,0.146,0.354,False
HD 30495_17,HD 30495,G1.5V(n),13.240,0.966,1.040,0.686,0.816,0.723,0.055,1.023,4.529,1.113,2034.697,0.234,0.396,True
HD 30495_18,HD 30495,G1.5V(n),13.240,0.966,1.040,0.536,1.278,1.416,0.057,0.323,1.286,5.104,2033.795,0.164,0.335,True
HD 30495_19,HD 30495,G1.5V(n),13.240,0.966,1.040,3.004,0.174,0.071,0.070,1.052,3.041,4.952,2034.962,6.662,0.354,False
HD 30495_20,HD 30495,G1.5V(n),13.240,0.966,1.040,1.356,3.527,6.494,0.071,0.468,2.238,5.120,2034.239,2.860,0.415,False
HD 30495_21,HD 30495,G1.5V(n),13.240,0.966,1.040,0.975,1.496,1.794,0.026,1.535,2.757,3.655,2034.794,0.627,0.411,True
HD 30495_22,HD 30495,G1.5V(n),13.240,0.966,1.040,1.266,0.987,0.962,0.101,0.853,1.396,2.211,2034.874,1.662,0.318,True
HD 30495_23,HD 30495,G1.5V(n),13.240,0.966,1.040,0.596,0.920,0.865,0.109,0.423,0.884,4.844,2034.325,0.037,0.324,True
HD 30495_24,HD 30495,G1.5V(n),13.240,0.966,1.040,1.772,0.123,0.042,0.036,0.453,2.014,3.016,2034.975,2.344,0.372,False
HD 30495_25,HD 30495,G1.5V(n),13.240,0.966,1.040,3.169,1.405,1.632,0.122,1.064,5.460,1.394,2034.511,32.587,0.362,True
HD 30495_26,HD 30495,G1.5V(n),13.240,0.966,1.040,0.614,1.218,1.318,0.043,1.079,5.059,2.528,2034.786,0.191,0.453,True
HD 30495_27,HD 30495,G1.5V(n),13.240,0.966,1.040,0.637,0.752,0.639,0.126,0.626,0.639,2.876,2034.921,0.193,0.271,False
HD 30495_28,HD 30495,G1.5V(n),13.240,0.966,1.040,1.528,2.123,3.034,0.060,1.229,0.552,3.175,2032.751,5.437,0.381,False
HD 30495_29,HD 30495,G1.5V(n),13.240,0.966,1.040,0.636,0.969,0.935,0.094,0.356,3.097,5.640,2034.172,0.213,0.298,True
HD 30495_30,HD 30495,G1.5V(n),13.240,0.966,1.040,0.609,1.655,2.088,0.111,1.317,1.743,2.583,2033.891,0.120,0.335,False
HD 30495_31,HD 30495,G1.5V(n),13.240,0.966,1.040,1.662,3.693,6.960,0.030,1.496,5.174,1.790,2029.622,6.208,0.349,False
HD 30495_32,HD 30495,G1.5V(n),13.240,0.966,1.040,1.498,0.808,0.713,0.021,0.689,3.055,6.047,2034.798,3.760,0.346,True
HD 30495_33,HD 30495,G1.5V(n),13.240,0.966,1.040,0.712,0.922,0.869,0.041,1.154,5.358,1.520,2034.491,0.341,0.340,True
HD 30495_34,HD 30495,G1.5V(n),13.240,0.966,1.040,2.288,3.540,6.530,0.093,1.207,0.680,0.070,2032.139,10.686,0.261,False
HD 30495_35,HD 30495,G1.5V(n),13.240,0.966,1.040,0.588,0.790,0.688,0.077,1.244,6.095,5.340,2034.940,0.200,0.367,False
HD 30495_36,HD 30495,G1.5V(n),13.240,0.966,1.040,0.872,1.074,1.091,0.056,0.198,4.820,5.997,2034.468,0.759,0.340,True
HD 30495_37,HD 30495,G1.5V(n),13.240,0.966,1.040,1.913,3.047,5.216,0.030,0.962,4.599,4.286,2030.583,3.729,0.294,False
HD 30495_38,HD 30495,G1.5V(n),13.240,0.966,1.040,1.484,1.757,2.284,0.139,0.127,5.908,2.561,2034.882,3.775,0.406,False
HD 30495_39,HD 30495,G1.5V(n),13.240,0.966,1.040,1.443,4.103,8.149,0.124,1.220,2.955,3.417,2031.112,1.498,0.405,False
HD 30495_40,HD 30495,G1.5V(n),13.240,0.966,1.040,1.716,1.198,1.285,0.039,1.144,0.935,5.228,2033.878,6.525,0.409,True
HD 30652_0,HD 30652,F6V,8.068,2.710,1.250,2.180,0.426,0.249,0.078,1.318,3.433,2.135,2034.995,3.667,0.290,False
HD 30652_1,HD 30652,F6V,8.068,2.710,1.250,0.677,2.464,3.459,0.072,0.731,3.691,2.023,2032.776,0.230,0.382,True
HD 30652_2,HD 30652,F6V,8.068,2.710,1.250,3.325,0.283,0.135,0.070,0.369,3.752,0.172,2034.914,18.015,0.266,False
HD 30652_3,HD 30652,F6V,8.068,2.710,1.250,0.522,3.549,5.979,0.040,0.615,1.033,4.221,2032.280,0.094,0.401,False
HD 30652_4,HD 30652,F6V,8.068,2.710,1.250,1.317,2.898,4.413,0.098,1.245,4.531,3.878,2031.049,2.002,0.315,False
HD 30652_5,HD 30652,F6V,8.068,2.710,1.250,0.654,0.672,0.493,0.059,1.098,1.522,4.202,2034.934,0.190,0.367,False
HD 30652_6,HD 30652,F6V,8.068,2.710,1.250,1.000,1.399,1.480,0.028,1.321,5.957,5.913,2034.924,1.455,0.361,True
HD 30652_7,HD 30652,F6V,8.068,2.710,1.250,0.632,3.227,5.186,0.133,0.392,1.432,2.972,2032.429,0.197,0.459,False
HD 30652_8,HD 30652,F6V,8.068,2.710,1.250,0.684,4.372,8.176,0.036,1.452,0.109,5.540,2030.642,0.309,0.463,False
HD 30652_9,HD 30652,F6V,8.068,2.710,1.250,0.547,0.820,0.664,0.179,0.311,3.568,2.789,2034.823,0.079,0.284,False
HD 30652_10,HD 30652,F6V,8.068,2.710,1.250,0.502,3.157,5.018,0.075,0.620,1.275,3.001,2030.175,0.117,0.492,False
HD 30652_11,HD 30652,F6V,8.068,2.710,1.250,1.837,0.393,0.221,0.043,0.779,3.949,3.977,2034.944,8.758,0.321,False
HD 30652_12,HD 30652,F6V,8.068,2.710,1.250,1.089,4.088,7.394,0.139,0.686,1.440,1.357,2033.002,1.006,0.416,False
HD 30652_13,HD 30652,F6V,8.068,2.710,1.250,0.533,2.431,3.391,0.088,1.225,2.690,1.366,2032.250,0.083,0.416,True
HD 30652_14,HD 30652,F6V,8.068,2.710,1.250,2.955,0.311,0.155,0.021,1.270,1.128,3.203,2034.857,4.456,0.317,False
HD 30652_15,HD 30652,F6V,8.068,2.710,1.250,1.646,2.792,4.172,0.061,1.179,2.694,0.431,2032.763,5.621,0.392,False
HD 30652_16,HD 30652,F6V,8.068,2.710,1.250,0.772,2.682,3.929,0.089,1.388,0.858,1.487,2034.925,0.336,0.362,False
HD 30652_17,HD 30652,F6V,8.068,2.710,1.250,1.059,2.809,4.211,0.107,0.728,2.124,4.985,2033.503,1.356,0.395,False
HD 30652_18,HD 30652,F6V,8.068,2.710,1.250,1.165,0.796,0.635,0.125,1.076,1.250,2.914,2034.858,1.345,0.379,False
HD 30652_19,HD 30652,F6V,8.068,2.710,1.250,1.360,2.791,4.172,0.027,0.483,5.128,0.167,2032.868,1.732,0.427,True
HD 30652_20,HD 30652,F6V,8.068,2.710,1.250,2.465,3.441,5.710,0.077,0.498,4.583,0.382,2031.103,3.107,0.371,False
HD 30652_21,HD 30652,F6V,8.068,2.710,1.250,1.415,0.803,0.644,0.149,1.414,1.048,5.777,2034.747,1.874,0.359,False
HD 30652_22,HD 30652,F6V,8.068,2.710,1.250,3.236,0.423,0.246,0.070,1.350,0.521,6.011,2034.868,12.877,0.556,False
HD 30652_23,HD 30652,F6V,8.068,2.710,1.250,1.866,3.951,7.025,0.040,1.148,0.162,4.028,2029.662,8.978,0.422,False
HD 30652_24,HD 30652,F6V,8.068,2.710,1.250,3.310,2.031,2.588,0.142,1.452,1.424,1.162,2034.363,13.422,0.150,True
HD 30652_25,HD 30652,F6V,8.068,2.710,1.250,1.310,1.229,1.219,0.100,0.810,3.017,2.313,2034.761,2.061,0.396,False
